CommentID,UserID,Comment,Number_of_Likes,Number_of_Replies,Updated_At,TextBlob Polarity Score,TextBlob Subjectivity Score,Vader_Neg,Vader_Neu,Vader_Pos,Vader_Com,Flesch Reading Ease Score,Gunning_Fog Score,Sarcasm,Emotion
UgzCqxgdHcscSyrk51p4AaABAg,@Splox_,Not going to lie for me i saw  Simon as the main character from the start i now start to realise people saw kamina as the main character,0,0,2023-07-18T23:28:57Z,0.1666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,59.98,14.06,1,disgust
Ugzv-AyrNDwiZs1nmpV4AaABAg,@enomiellanidrac9137,"The comment shown about &quot;My fav mech anime is gundam and TTGL is just DBZ with mecha&quot;, when something like G Gundam exist is just hilarious.",0,0,2023-07-11T13:03:37Z,0.5,1.0,0.0,0.737,0.263,0.802,62.01,11.94,0,sadness
UgzQun-y-n3JITq9TXV4AaABAg,@kprojectskurt,Gurren Lagann is amazingly written,0,0,2023-06-30T06:31:41Z,0.6000000000000001,0.9,0.0,1.0,0.0,0.0,32.56,10.0,1,sadness
UgyyPwoaEdP_7uZOBo14AaABAg,@nicktechnick,"This show is so deep that people can&#39;t even see how deep it really is!  There&#39;s sooooooo much going on with touching some serious subjects about life.  The people who miss it must have only watched the first 2 episodes and just thought Kamina was dumb.  In reality Kamina was absolutely brilliant, while he spoke like a mad man the meaning behind everything he said and did was amazing.",0,0,2023-06-16T12:57:28Z,0.0743589743589743,0.6000000000000001,0.115,0.755,0.13,0.5081,70.84,9.24,0,disgust
Ugw36_9xXlhxTjug3J54AaABAg,@mickey5515,"For those people thinks that this anime makes no sense, stupid, and impossible. GO BEYOND THE IMPOSSIBLE AND KICK REASON TO THE CURB! LETS SEE YOU GRIT THOSE TEETH!",1,0,2023-05-27T18:57:35Z,-0.8222222222222223,1.0,0.068,0.829,0.103,0.2869,87.01,3.88,1,disgust
UgxOBazbOzx6q7_FrVl4AaABAg,@Sleeping_Sensei,A waste of time?!?!?<br>I could die and be reborn over a million time&#39;s and I will always watch Gurren Lagan every single time,0,0,2023-05-23T18:20:24Z,-0.1357142857142857,0.1071428571428571,0.271,0.729,0.0,-0.8327,85.18,4.6,0,guilt
UgztOdXlvy3mPY5_aPJ4AaABAg,@tobycrissinger5064,Episode 1-8: Yea this shows pretty fun but its kinda dumb<br>Episode 9-12: Damn this is just sad<br>Episode 13+: YEAH!!! MY DRILL IS MY SOUL! FUCK YEA!,2,0,2023-05-19T20:25:46Z,0.1608072916666666,0.6,0.259,0.534,0.207,-0.6152,92.12,5.2,1,sadness
Ugzc1ySy91mxJCd0hs94AaABAg,@RCAS-ps6vg,This is one of the best anime in general,0,0,2023-03-14T11:47:02Z,0.525,0.4,0.0,0.656,0.344,0.6369,87.72,3.6,0,disgust
UgzzjFp3o84R6YtSJml4AaABAg,@srcoeiu6100,Hoping those comments at the beginning are just examples cause that hurts my soul,0,1,2023-03-12T03:19:36Z,0.0,0.0,0.173,0.67,0.156,-0.0772,74.19,8.46,1,sadness
Ugw45422c7PfZopOlqN4AaABAg,@lunacurtis780,"Hi!<br><br>I watched Gurren Lagann about 5 times between it&#39;s release and 2012<br><br>I&#39;m on my 6th view, on my god! It&#39;s like a whole other show! It&#39;s so.... good?",0,0,2023-02-15T20:53:53Z,0.2479166666666666,0.4583333333333333,0.0,0.749,0.251,0.8114,82.65,5.6,1,guilt
Ugy2d7cfXVl9Gt5h07d4AaABAg,@krow1551,I love how important Kamina&#39;s death is.  It doesn&#39;t just go away and his presence is always there. I really appreciate that.,1,0,2023-02-08T12:16:41Z,0.3666666666666667,0.6,0.126,0.583,0.291,0.624,72.53,6.56,0,sadness
Ugxg2vAkOJZfVh6txjl4AaABAg,@rashardjenkins9706,To me gurren lagan  is one of my all-time favorite anime I like the story and characters,0,0,2023-01-26T19:38:04Z,0.5,1.0,0.0,0.732,0.268,0.6705,62.68,9.15,0,anger
UgzIGWrg26a1lphlOSR4AaABAg,@elliotgale,"thank you for putting this all so well!! i struggle to find words for why exactly i admire gurren lagann so much, and it can come off as silly and childish at a cursory watch, but it&#39;s always felt so much more important and layered than an admittedly beautiful watch",0,1,2023-01-12T22:09:15Z,0.2142857142857142,0.6607142857142857,0.055,0.688,0.257,0.9064,63.02,12.4,0,shame
Ugwu71alDOdJl7Po8UJ4AaABAg,@stevenpeeckford5999,True.,0,0,2022-12-28T11:54:32Z,0.35,0.65,0.0,0.0,1.0,0.4215,121.22,0.4,0,sadness
UgygQq61lWepl5BrguR4AaABAg,@eternalmaximum6899,I also think they should make a figure of the Super granzeboma And the anti spiral itself,1,1,2022-12-20T10:07:53Z,0.3333333333333333,0.6666666666666666,0.108,0.708,0.184,0.3818,62.68,9.15,0,disgust
Ugyif3Tqxhq-kOfcc1x4AaABAg,@eternalmaximum6899,I wish there’s a figure of the Super tengen toppa Gurren Lagann,0,0,2022-12-20T10:05:03Z,0.3333333333333333,0.6666666666666666,0.0,0.602,0.398,0.765,67.76,4.8,0,sadness
UgxAofTeeBIR4GERmM94AaABAg,@gilgabro420,Gurren Lagann is my favorite anime. I really like that there is no downtime at all and the show doesn&#39;t outstay it&#39;s welcome. Very few anime show restraint in that regard. They typically just go on and on even when the story has reached its climax and all of the thems have been explored. They drill there points home to a ridiculous degree and go one when the caracter arc has been ended. People don&#39;t apreaciate this type of constraint. I&#39;d compear it with a drawing where you just put details in with no rime or reason. The art will look overworked and i often get that feeling with other shows.,0,0,2022-11-28T21:13:35Z,0.0878571428571428,0.5864285714285715,0.057,0.847,0.096,0.5849,82.75,6.64,1,disgust
UgzKcfyuwvCHO5FH3_Z4AaABAg,@benjaminkramer1569,"Gurran Lagan is by far my favorite anime, yes it&#39;s cringey and childish, but the concept of what the drill symbolizes is inspiring. I actually have a sticky note at my desk of the drill and a reminder to just keep going.",0,0,2022-11-28T02:02:02Z,0.18,0.78,0.034,0.806,0.16,0.714,67.08,11.26,1,guilt
UgyBAWsmvV2C3emQ1U94AaABAg,@dauntlessoperator41,"Using music from Xenoblade Chronichles-X... among other games, nice touch!!",0,1,2022-11-23T06:54:57Z,0.40625,0.6875,0.0,0.727,0.273,0.5242,83.32,2.0,0,sadness
Ugzm6wE6LnrsMk1zqLx4AaABAg,@marquellyong555,“JUST WHO THE HELL DO YOU THINK I AM!!” <br><br>~kamina the great,0,0,2022-11-21T05:46:36Z,0.8,0.75,0.296,0.5,0.205,-0.4247,90.77,5.73,0,disgust
Ugw8yB6-xa-rJwRnP6x4AaABAg,@leeroybrightman4598,Love your videos about Gurren Lagann but every time you say “Improbable” instead of “Impossible” you piss me off,0,1,2022-10-23T21:55:59Z,-0.0833333333333333,0.8,0.153,0.734,0.112,-0.2382,60.65,9.71,0,sadness
Ugw2eNiXFVx2_5BCVB14AaABAg,@awkwardsilence4427,"Wait, really?  People disliked the part of the show after Kamina’s death?  It leading up to Simon making us own Kamina speech is probably my favorite part of the show to be honest.",0,0,2022-10-12T09:36:19Z,0.34,0.74,0.17,0.682,0.148,-0.2355,63.19,10.24,0,sadness
UgzpXGA6epxj7248yxl4AaABAg,@Layra151301,I think those who did not get the deeper meanings are the ones that are very young or used to these kind of shows not having depth,0,0,2022-09-10T21:56:33Z,0.365,0.71,0.0,1.0,0.0,0.0,86.37,10.8,0,disgust
UgxRHshDTHVBRm_DKFR4AaABAg,@vesstig,I will never forget how this story shaped my life,0,0,2022-09-06T08:10:06Z,0.0,0.0,0.0,0.844,0.156,0.1695,86.71,4.0,0,guilt
Ugxcemw_WoTzjunUm8d4AaABAg,@kollmack869,Hype.,0,0,2022-08-28T13:01:49Z,0.0,0.0,0.0,1.0,0.0,0.0,121.22,0.4,0,sadness
Ugyonq5JFbNdgh11RWZ4AaABAg,@devinmcqueen358,"I love gurren laganns leftist themes of seizing the means of oppression, fighting the power/oppressors, combining/working with one another towards achieving a goal, looking past each others differences/ not trying to be like someone else/ not trying to make others like you/ using others strengths to make up for your weaknesses, our ability to quickly develop society when we focus on progression and evolution instead of bickering over  the differences between each person.<br><br>I also like how their society isn’t perfect and has flaws. In the second part I remember when citizens were calling kittan because there houses were destroyed in a battle and they don’t necessarily have the resources or ability or motivation to go fix those houses. It begs the question you created this society to make peoples lives better yet there are some who are losing those benefits and becoming homeless would their property been safer had they stayed underground? I love this series and it’s more mature themes",0,0,2022-07-23T14:20:47Z,0.2986111111111111,0.5416666666666666,0.068,0.715,0.217,0.9804,38.79,17.35,0,guilt
Ugxy5hOfMn8iDz__c8N4AaABAg,@bakunetson,the fact you used a hiroyuki song shows me that you have extreme levels of class,0,0,2022-07-22T17:14:27Z,-0.125,1.0,0.0,1.0,0.0,0.0,80.62,8.9,0,anger
UgyS126H3RrVb1TR1ix4AaABAg,@cofeusr8335,the science in gurren lagann is insanely smart in the dumbest way,0,0,2022-07-19T17:00:32Z,0.2142857142857142,0.6428571428571429,0.206,0.625,0.169,-0.1531,67.76,8.13,0,disgust
Ugxi0ReaOmfbVvaYFil4AaABAg,@TheMixedPlateFrequency,I been watching anime since the 80&#39;s and Gurren Lagann is a masterpiece.,0,0,2022-07-17T01:45:18Z,0.0,0.0,0.0,0.745,0.255,0.6249,66.74,8.28,1,disgust
Ugz-29Wf5NFQm4AWk_J4AaABAg,@TheTinyGeekYT,"I find myself watching this video every couple years or so, I love the section on how GL deals with death, the biggest reason that its my favorite anime of all time is because it taught me how to manage and get through the grief of losing my mom a few months prior to first watching it. I wouldn&#39;t be who I am today without this show.",0,0,2022-07-10T07:34:50Z,0.0416666666666666,0.3722222222222222,0.12,0.754,0.126,0.1363,62.85,13.4,0,anger
UgzNQNphK-Xv6PWvlMR4AaABAg,@llTheJVlusicInMell,"The book: Thus spoke zarathustra.<br>The anime: Gurren Lagan.<br><br>Will of power = Spiral power.<br>The Animal (the monsters), the human and the Ubermensch (the strive to be, represented by Kamina).<br><br>Simon&#39;s journey ressembles the stages of life:<br><br>The camel: “What is heavy? thus asks the weight-bearing spirit, thus it kneels down like the camel and wants to be well laden. What is the heaviest thing, you heroes? […] Is it not this: to debase yourself in order to injure your pride? To let your folly shine out in order to mock your wisdom?”.<br><br>The Lion: Now that those burdens are gone, the lion wants to take on freedom, but it is confronted by the mightiest of dragons, on every scale of which is a rule, every “Thou shalt” compiled since the beginning of time – the lion must fight back and oppose the dragon, saying I Will – uttering the “sacred No”. However, the lion lives in rebellion – it has yet to undergo a final and last transformation – becoming the child.<br><br>The child: “The child is innocence and forgetfulness, a new beginning, a game, a self-propelling wheel, a first motion, a sacred Yes.”<br><br>Believe in the me that believes in you: Amor fati. Believe everything is the way it should be for all eternity and not only accept it, but love it.",0,0,2022-07-05T17:21:04Z,0.07005772005772,0.4138167388167387,0.057,0.838,0.104,0.9078,64.61,8.69,1,anger
UgxUhKSrRmWw9O8PB3F4AaABAg,@AnArtistInAVoid,"I only recently watched Gurren Lagann, and I think it would’ve helped me more if I’d watched it earlier in my life.<br>Just the forever never giving up attitude of this story is just amazing.<br>It’s kinda rubbed off on me, and has made me wanna not give up on my own passions.",0,0,2022-07-04T12:48:02Z,0.22,0.65,0.038,0.903,0.059,0.2878,71.14,9.94,1,anger
UgxyPvBytRr7ImnMw5h4AaABAg,@psychedelicbastard,"I always tear up when re-watching the show, I honestly love it and it influenced how I view/approach life",0,0,2022-06-04T01:31:29Z,0.5,0.6,0.0,0.702,0.298,0.802,69.11,11.81,0,joy
Ugw3mXpxSFQXEAqgJkV4AaABAg,@Swagmeista9000,Heaven piercing drill has a lot of meanings… either way gurren Lagan with always hold a special place in my heart.,0,0,2022-06-01T14:22:17Z,0.3571428571428571,0.5714285714285714,0.0,0.638,0.362,0.8807,67.08,8.4,1,anger
UgzPdHYzyUYG6XB078p4AaABAg,@dunno5385,ive been looking for a good video on exactly this and you did that and better,0,0,2022-05-29T17:32:39Z,0.4833333333333333,0.45,0.0,0.707,0.293,0.7003,80.62,8.9,0,anger
UgyI-dbu8xh9vZLvUlB4AaABAg,@logantillman7409,"The way I saw Rossiu&#39;s situation was he was thrust into the worst possible thing and had to choose between everyone dying or everyone except a select few dying. He tries to calm everyone via the Simon trial but ultimately he still has to choose the death toll, hence the scene with his attempted suicide before being stopped by Simon himself. He couldn&#39;t see his perseverance and struggled massively with it",1,0,2022-05-29T07:19:35Z,-0.1428571428571428,0.75,0.227,0.754,0.019,-0.9636,55.88,12.3,1,disgust
UgzCQfNyn7iYi_O6wth4AaABAg,@Wakfcraft,"Dude intros with theme X, clearly a cultured individual",0,0,2022-05-25T14:09:03Z,0.05,0.3916666666666666,0.0,0.748,0.252,0.4019,45.42,8.04,1,anger
UgwFc3amXnEHLdJ7M_Z4AaABAg,@nosopeingnarwhal5573,Now watch FLCL &gt;:),1,2,2022-05-23T05:39:14Z,0.5,1.0,0.0,1.0,0.0,0.0,118.18,1.6,0,sadness
UgwsM9SO9Q_385WyxrV4AaABAg,@rigly,"I remember telling someone years ago how this was my favorite anime, and they responded with &quot;isn&#39;t that a kids anime?&quot; I don&#39;t remember how I responded in turn, but I do recall feeling bad for them. If you can&#39;t look past the surface of how something looks, then you&#39;re going to miss out on a lot of beauty in life. Such is the case with TTGL.",0,0,2022-05-22T06:27:05Z,-0.1124999999999999,0.6041666666666666,0.086,0.799,0.115,0.3182,79.8,7.32,1,fear
Ugz13q6g297Jp6JoWUF4AaABAg,@briangohzhen,"To be honest, Yoko’s tits made me watch Gurren Lagann and I’m so glad they did…",1,0,2022-05-21T16:57:43Z,0.55,0.95,0.086,0.589,0.325,0.7404,89.08,6.4,0,joy
UgzKLaqCILP7qGqnidl4AaABAg,@sidney1234usc,I just finished the show and it&#39;s funny how they ended the 27th show with the show technically spending over 27 years for the characters. I wonder if that was a coincidence or done on purpose,0,0,2022-05-16T07:53:20Z,0.125,0.55,0.0,0.923,0.077,0.4404,70.13,10.53,0,disgust
UgxZHOQKIhDDghAenyB4AaABAg,@tarpguy_,"I always really loved this series, from way back when I watched it for the first time 10+ (i think) years ago up until now. I&#39;ve rewatched it countless times, and I always cry when I watch certain parts of it. It is ridiculously over the top, it&#39;s silly, it&#39;s heartfelt. I love it.",0,0,2022-04-16T15:08:09Z,0.1330952380952381,0.6179761904761905,0.08,0.673,0.247,0.8858,91.61,6.14,0,joy
UgwQnQ4n4lNa5uVJvN54AaABAg,@MostLikelyMortal,"TTGL allowed me to consider idealism as valid when my previous life and trauma caused me to abandone it for the starkest form of realism there is. If Simon can go through all that he did and still be 200% dedicated to pushing through the impossible, then what the hell am I doing accepting my stock in life?",0,0,2022-04-12T23:30:31Z,-0.4166666666666666,0.5833333333333334,0.108,0.771,0.121,-0.0258,58.96,15.74,1,anger
Ugy7oUaRJPICvpluh9R4AaABAg,@saezlorenzo458,I still don&#39;t understand the &quot;turn off your brain&quot; thing. A lot of insane things that happen in Gurren Lagann still have sense and are explained within the story,0,0,2022-04-11T01:24:00Z,-1.0,1.0,0.088,0.912,0.0,-0.4019,73.68,5.8,0,shame
UgwbA5HMIyphQQs4Vil4AaABAg,@THEATOMBOMB035,"“We evolve, beyond the person that we were a minute before. Little by little, we advance with each turn. That’s how a drill works!” <br><br>“The dreams of those who&#39;ve fallen! The hopes of those who&#39;ll follow! Those two sets of dreams weave together into a double helix! Drilling a path towards tomorrow! And that&#39;s Tengen Toppa! That&#39;s Gurren Lagann!”<br><br>And my favorite...<br><br>&quot;My drill is the Drill, That creates the Heavens!&quot;<br><br>This shows emphasis on progressing is simply encouraging. I also love how Simon even one ups his brother, Kamina tells Simon his drill will break the heavens, Simon does one better and forges a brand new universe. Leaving the old one policed by the Anti-spiral like rubble behind him. This show really does explain how loss can hurt, stop us, keep us stagnant and unable to continue. But it also shows us that with loss comes understanding. That we must move forward so that those whom we have lost are not forgotten.<br><br>Gurren Lagann may just be a big robot anime. But it is a big robot anime that asks &quot;Just who the hell do you think you are?!&quot; And we answer, &quot;I&#39;m Me, and no one can stop that.&quot;",1,0,2022-04-06T16:42:20Z,-0.0013344077797202,0.3624375624375624,0.113,0.808,0.079,-0.8902,78.35,5.18,1,anger
UgxENybwLvgc7hD2gNp4AaABAg,@BirdMan-pc1tz,BRO DO YOU HAVE SKYRIM MUSIC IN THE BACKGROUND????,0,0,2022-04-05T03:12:11Z,0.0,0.0,0.0,1.0,0.0,0.0,96.18,3.6,0,fear
UgyLCio___0NzfGcuGR4AaABAg,@cptKamina,If people tell you their &quot;taste has matured&quot; beyond TTGL they are admitting they have not matured a single bit. In fact they probably developed backwards.<br>If you saw the show as a &quot;big mecha does cool thing&quot; story you are already probably mentally retarded (one of the smartes anime watchers). If you think that&#39;s all it is and dislike it years later you probably also need help breathing since that&#39;s too complex a task for your brain.,0,0,2022-04-03T01:59:31Z,-0.1202380952380952,0.394047619047619,0.075,0.866,0.059,-0.3182,68.81,10.32,1,disgust
Ugwy3pXvRbJgdeWcYlx4AaABAg,@xXmomofanXx,Holy shit the glasses from Dave’s big bro in homestuck came from gurren huh? The more you know,0,0,2022-03-30T07:56:43Z,0.0999999999999999,0.4666666666666666,0.175,0.825,0.0,-0.5574,87.72,5.82,1,disgust
UgyhVpEHM-kxtITtTIx4AaABAg,@ultraderek,Believe in me that believes in you.,0,0,2022-03-18T16:12:18Z,0.0,0.0,0.0,1.0,0.0,0.0,89.75,2.8,1,sadness
Ugz50EGib1gYnqH37yJ4AaABAg,@Nrrbiii,This anime has gotten me through depression more than once,0,0,2022-03-14T04:30:32Z,0.5,0.5,0.291,0.709,0.0,-0.5719,78.25,8.0,0,sadness
UgwFDc8bme6QSIsOh5l4AaABAg,@ianimations1656,Yea well kamina still couldn’t beat goku,0,0,2022-03-10T03:21:15Z,0.0,0.0,0.0,0.741,0.259,0.2732,81.29,8.51,0,sadness
UgyWu2-AZjyK4ZNeVPJ4AaABAg,@SpaceHeggo,Wait<br><br>It’s maturity is under appreciated?,0,0,2022-03-03T20:07:14Z,0.2,0.1,0.0,0.548,0.452,0.5106,-35.13,18.0,0,guilt
Ugy1jjmYQrbKWjgQdwh4AaABAg,@majora6767,"Gurren lagann is a masterpiece about a man not only experiencing life and growing with each experience, not only about him finding power in the people that love him, but also a show about said man, using every experience and memory of every person he has ever met in his life to truly break through depression and becoming happy. And through it not only make himself but the people around him happy and better. It&#39;s perfect for it&#39;s substance, not just it&#39;s style<br><br>Edit: also it&#39;s about the cycle of inspiration and confidence. Kamina is strong because Simon is innocent enough to believe in him, and Simon is strong because he was inspired by Kamina showing his strength",0,0,2022-02-25T11:38:45Z,0.4166666666666667,0.8166666666666665,0.031,0.612,0.357,0.9953,50.2,14.8,0,disgust
UgxzL8LCdLSywDS04k54AaABAg,@codyhines7040,"Even the culture established in Jiha village for the first episode resembles the allegory of Plato’s cave, where one man finds the exit to the dark cold cave he had always known to find the wonders of the outside world, but when he returns to tell his fellows about it, they laugh at him as a fool and tell him that outside doesn’t exist because the cave is all they have ever known. <br><br>In the show, Kamina’s father found a way to the surface and asked Kamina to come with him, but Kamina, still a scared child, shied away and so was left behind in Jiha. Kamina is a character who is all about spitting in the face of the impossible and rolling with the punches and it’s clear where this characterization comes from.",2,0,2022-02-17T09:08:33Z,-0.1166666666666666,0.4016666666666667,0.053,0.89,0.057,0.1531,51.48,19.97,1,fear
Ugyk4hudwBptJlc5AvJ4AaABAg,@TheAsianlove,"I&#39;ve been watching anime since 1997 and this awesome anime is and will always be part of my top 5. For such a over the top and what seemed like a &quot;nothing can go wrong&quot; story, the Kamina death really changed the pace where I couldn&#39;t have even hoped to guess. The dang scene makes you think that he could totally survive! Awesome video!",0,0,2022-01-11T03:18:47Z,0.4571428571428572,0.6357142857142858,0.049,0.718,0.233,0.9279,75.24,9.77,0,sadness
UgxrGVyQr90twxwqcSN4AaABAg,@thal08emd97,Very well-done video essay!,0,0,2022-01-05T12:17:22Z,0.25,0.3,0.0,1.0,0.0,0.0,75.88,1.6,0,sadness
UgyVbqlikVUkHJ5jOvp4AaABAg,@shouko8560,Man this show is just amazing,0,0,2022-01-02T23:43:57Z,0.6000000000000001,0.9,0.0,0.568,0.432,0.5859,99.23,2.4,0,disgust
Ugwv9EoaOk8oClepbLx4AaABAg,@VibeDPyro,There are two kinds of people : people who know about Gurren Lagaan and those who love it.,0,0,2021-12-14T07:13:51Z,0.5,0.6,0.0,0.802,0.198,0.6369,88.06,6.8,0,disgust
UgybnWewWmIMB4qF2jJ4AaABAg,@smilnknight8223,"Liked the analysis, but one thing I have gripes with is the idea that Kamina is like Tyler Durden. Tyler Durden was an extremely logical piece of shit. Kamina is manipulative but in a positive way(he’s actually a good person). The only thing I’ll agree on is the whole top dog thing they both do. I dunno, maybe I’m overreacting cause gurren lagann is my favorite anime (I look at Kamina as more of a Zack Fair then a Tyler Durden). Great video tho",0,1,2021-12-10T04:35:13Z,0.3981060606060606,0.6704545454545455,0.044,0.668,0.288,0.98,74.19,9.41,1,anger
UgwTPtfNgj8ULQ0VN7t4AaABAg,@thegurrenlagannguy653,Spin on. Gurren Lagann,0,0,2021-11-18T01:59:19Z,0.0,0.0,0.0,1.0,0.0,0.0,75.88,1.6,0,disgust
UgxiXXHgpjAQ05swIDB4AaABAg,@MrTinygod,Why does no one talk about how spiral power affects the natural IQ of any individual that comes into contact with because I feel like that&#39;s an important aspect of it,0,2,2021-11-14T13:09:08Z,0.1666666666666666,0.6,0.061,0.75,0.189,0.5574,48.47,14.98,1,disgust
UgypGApOlUkVzypU0_N4AaABAg,@valeriocelletti9562,"I&#39;m kinda late to the party but I just saw this anime lol<br><br>This anime has one of the best deaths in anime imo, especially compared to usual standards of anime.<br><br>Usually deaths drag for half an episode to build up the tension and drama, and end in a very unlikely climax.<br><br>Gurren Lagann shows how it really is death for us common people. Someone is just dead, but five minutes ago he wasn&#39;t. It&#39;s what happens next that actually defines the death: how you grieve. Anyone who had someone important for them like a relative or even a pet will agree, the heavy part is what you feel after the loss, not the moment itself. <br><br>This is something even some way more touching animes that revolve entirely around the emotions of death (Ano Hana, Your Lie In April) etc. Fail to communicate, in favor of just emphasize the sadness of a goodbye, which will be filled later.<br><br>When I first saw Nia, i was scared she was gonna be like &quot;Oh cool protagonist is dead, let&#39;s put a cute girl to fill the gap&quot; and holy shit was I happy to be wrong.<br><br>Even the ending, how even after saving the universe from space tyrants it wasn&#39;t enough to grant Simon a happy stereotypical life in the end, was so on point, it was just too good, and just like Kamina, Nia was gone in a flash, living behind only the memories she made with everyone. This is just telling you that Simon and Kamina are not special because they are the protagonists, but rather they were the protagonists because they are special. No plot armor, no stereotypical happy life, nothing that usually would make you say &quot;yeah this makes sense, he&#39;s the protagonist&quot;.",0,0,2021-11-04T16:28:38Z,0.0922136422136422,0.5659105534105535,0.183,0.675,0.142,-0.9626,63.83,11.47,1,fear
UgwYxSoysC7qkmOVL6p4AaABAg,@kamui7822,Gurren Lagann is without a doubt one of the best anime’s ever made,0,0,2021-10-26T22:44:36Z,1.0,0.3,0.0,0.635,0.365,0.7438,75.2,5.2,0,guilt
UgySdeI9hl5k3MOXU9l4AaABAg,@m6chael,just who the hell do u think we are,0,0,2021-10-26T14:58:48Z,0.0,0.0,0.365,0.635,0.0,-0.6808,113.1,3.6,0,disgust
Ugy9zW5jNyIxL3FnSBp4AaABAg,@nicholasgogel5606,"Sometimes realists &amp; rigid idealists must put aside those rigid realities to a degree. They often cling these and fail to see ones own/others true potential and narrow their perspectives of the world around them because of it. this can be both positive and negative. The Betrayal arc was golden in showing this. Just like Semone, his friend became like their old mentor without realizing it due to obligations, duty, and responsibility weighing heavy on him he became like the man he didn&#39;t want to become due to falling for the same mistakes.",0,0,2021-10-17T17:21:49Z,-0.0393939393939394,0.4475378787878788,0.156,0.671,0.173,0.25,61.06,12.17,1,disgust
UgzSXWVPYWWFxKb4DAt4AaABAg,@JKHGAMING,Never been into anime except this one. Watched it for the first time 7 years ago and again recently. Some of it can be a bit cringey as an adult but the main story and how they did it is great and the music makes it a masterpiece. I&#39;ve seen alot of death in my time and I guess dealing with that and having the fighting spirit really hits hard in a relatable way.,0,0,2021-10-09T08:57:22Z,0.175,0.3869047619047618,0.115,0.739,0.145,0.5765,86.54,9.02,0,sadness
Ugxk827dyXPBBzKBb0t4AaABAg,@natahliazaring5291,"I feel like a lot of folks approach Kazuki&#39;s works as &quot;dumb flashy fun,&quot; but there&#39;s always a ton going on for anyone who takes a second to think about it. And often the flashiness or other spectacles that his shows use work back into those themes and ideas. Almost universally I&#39;ve been put off by his shows when I&#39;ve seen the promo materials for them, just bc there is a lot of flashy spectacle in anime that doesn&#39;t go deeper or further, so it&#39;s easy to expect that from something.",0,0,2021-10-02T22:14:11Z,-0.0864583333333333,0.3385416666666667,0.0,0.937,0.063,0.7199,66.1,13.88,1,fear
UgyoXGluABtnBhp3wVN4AaABAg,@Reploidx9,Does anyone get a rollercoaster of emotions flowing through them even though they&#39;ve watched the anime 7+ times? Because I do. And I fucking love every moment of it.,0,0,2021-09-30T18:40:47Z,0.5,0.6,0.0,0.862,0.138,0.6697,87.01,5.26,1,guilt
UgxUJSEGAIl3vsVrXeN4AaABAg,@samlastoskie7872,The one thing I really wanted to hear about was how great of an antagonist and character Viral is Bc I loved him!!!,0,0,2021-09-20T05:08:44Z,0.6666666666666666,0.5833333333333334,0.091,0.629,0.279,0.7891,65.05,12.68,0,guilt
Ugz3kqks87O6cyM29np4AaABAg,@musicstudio3700,:),0,0,2021-09-14T21:09:31Z,0.5,1.0,0.0,0.0,1.0,0.4588,206.84,0.0,0,sadness
Ugz8xdsVF8umEfiV0I54AaABAg,@carsontodd2443,"I found new motivation and energy from watching Gurren Laggan. I&#39;m not like some people here who had some hard times or are probably still having hard time. But I want to reach bigger and better things. Kamina was a real inspiration that I never would&#39;ve expected. <br><br>Reject common sense to make the impossible, possible.",0,0,2021-09-07T16:41:36Z,-0.0813636363636363,0.5737878787878788,0.062,0.716,0.223,0.8846,60.31,8.76,0,disgust
UgwFadT1v7FJRObzF654AaABAg,@justjesssss1026,"You very elegantly put into words my feelings on the show. I watched it for the first time less than a month ago and had no way to prepare for how much it ended up meaning to me.<br>I describe it as &quot;the most anime thing I&#39;ve ever watched&quot; to explain how over the top everything about it was.. and, while that&#39;s not my general MO, this is easily in my top 3 anime of all time.",0,0,2021-08-25T15:20:58Z,0.3104166666666667,0.4499999999999999,0.027,0.862,0.112,0.7178,77.57,8.65,1,fear
Ugx9NogheNPKABPNY514AaABAg,@heyfell4301,"Not wanting to generalize, but by these reviews/comments (dunno) you&#39;ve shown, the majority of people who didn&#39;t like Gurren Lagann seem like just edgy guys/elitists who need something that yells &quot;DEEP AND DEPRESSING&quot; at their face to like the show.<br><br>Again, not wanting to generalize, i have a friend who didn&#39;t like it just because &quot;it isn&#39;t his style&quot;, and i can understand that, but i feel a bit depressed because of how positive and optimistic shows never gain the same notoriety in regards of maturity and philosophy as the depressing ones.<br><br>Like... i really think Gurren Lagann is as deep and mature as Neon Genesis Evangelion in some way, the only difference is that, while Gurren Lagann has a very optimistic message and an over the top style, NGE is slow, depressing, with problematic characters and a kinda nihilistic message.<br>Not wanting to really compare their quality, i really ain&#39;t a fan if NGE, but both are just polar opposites, my point here is: the anime with a nihilistic view on the world is celebrated by its deep and well written characters, while his positive, vibrant and hyperactive brother is remembered mostly because of the giant robots throwing galaxies on each other.",0,2,2021-08-17T00:22:07Z,0.0392217630853994,0.4851928374655648,0.074,0.709,0.217,0.9893,20.73,23.8,1,guilt
UgzcEm7xlg6hq4ompbZ4AaABAg,@YABUKIJOE2077,Helped me out after a loss and im watching it again to keep that bold attitude growing,1,0,2021-08-16T21:57:25Z,0.3333333333333333,0.6666666666666666,0.112,0.68,0.209,0.25,79.6,9.15,0,sadness
